record_id,date,time,district,province,temperature_c,humidity_pct,previous_consumption_kwh,household_size,ac_usage,fan_usage,work_from_home,electricity_consumption_kwh
273,2025-01-02,21:00:00,Gampaha,Western,28.24,71.77,2.1709,2,0,1,0,2.0295
274,2025-01-02,21:00:00,Kandy,Central,26.28,77.71,1.9805,7,0,0,0,1.9686
275,2025-01-02,21:00:00,Kegalle,Sabaragamuwa,27.36,75.3,2.0661,3,0,1,0,1.9405
276,2025-01-02,21:00:00,Kurunegala,North Western,28.23,77.49,1.9726,4,1,0,0,2.3192
277,2025-01-02,22:00:00,Colombo,Western,27.54,76.59,2.3213,4,0,1,1,2.3416
278,2025-01-02,22:00:00,Galle,Southern,27.59,72.52,2.1395,5,0,1,0,1.9903
279,2025-01-02,22:00:00,Gampaha,Western,27.29,80.33,2.0295,3,0,1,0,2.235
280,2025-01-02,22:00:00,Kandy,Central,26.35,78.18,1.9686,2,0,1,0,2.0016
281,2025-01-02,22:00:00,Kegalle,Sabaragamuwa,28.13,75.74,1.9405,7,0,1,1,2.2368
282,2025-01-02,22:00:00,Kurunegala,North Western,27.34,76.91,2.3192,4,0,1,1,2.3112
283,2025-01-02,23:00:00,Colombo,Western,27.61,76.97,2.3416,2,0,1,0,2.069
284,2025-01-02,23:00:00,Galle,Southern,29.46,78.27,1.9903,4,0,1,1,2.0899
285,2025-01-02,23:00:00,Gampaha,Western,27.83,75.55,2.235,6,0,1,0,2.2711
286,2025-01-02,23:00:00,Kandy,Central,25.57,77.61,2.0016,4,0,1,1,2.0431
287,2025-01-02,23:00:00,Kegalle,Sabaragamuwa,28.74,74.53,2.2368,2,0,1,0,1.9745
288,2025-01-02,23:00:00,Kurunegala,North Western,26.29,74.16,2.3112,4,0,0,0,1.9271
289,2025-01-03,00:00:00,Colombo,Western,28.04,80.29,2.069,3,0,1,0,2.2648
290,2025-01-03,00:00:00,Galle,Southern,27.1,77.08,2.0899,7,0,0,1,2.092
291,2025-01-03,00:00:00,Gampaha,Western,26.62,78.29,2.2711,7,0,1,0,2.209
292,2025-01-03,00:00:00,Kandy,Central,25.37,80.75,2.0431,2,0,0,0,1.8271
293,2025-01-03,00:00:00,Kegalle,Sabaragamuwa,25.28,78.76,1.9745,7,0,0,1,2.1015
294,2025-01-03,00:00:00,Kurunegala,North Western,25.97,80.78,1.9271,6,0,1,0,2.2101
295,2025-01-03,01:00:00,Colombo,Western,26.67,81.98,2.2648,3,0,1,0,2.2099
296,2025-01-03,01:00:00,Galle,Southern,25.71,86.21,2.092,7,0,1,0,2.2188
297,2025-01-03,01:00:00,Gampaha,Western,27.31,81.13,2.209,5,0,1,0,2.3193
298,2025-01-03,01:00:00,Kandy,Central,25.63,81.44,1.8271,5,0,0,0,1.6453
299,2025-01-03,01:00:00,Kegalle,Sabaragamuwa,26.17,81.98,2.1015,7,0,1,0,2.2338
300,2025-01-03,01:00:00,Kurunegala,North Western,27.32,82.32,2.2101,7,0,1,0,2.3629
301,2025-01-03,02:00:00,Colombo,Western,26.55,82.91,2.2099,6,0,1,0,2.1422
302,2025-01-03,02:00:00,Galle,Southern,26.2,80.55,2.2188,2,0,0,0,1.8525
303,2025-01-03,02:00:00,Gampaha,Western,26.11,87.09,2.3193,3,0,1,0,2.1119
304,2025-01-03,02:00:00,Kandy,Central,24.24,81.9,1.6453,4,0,0,1,1.7712
305,2025-01-03,02:00:00,Kegalle,Sabaragamuwa,26.87,86.07,2.2338,2,0,1,0,1.9966
306,2025-01-03,02:00:00,Kurunegala,North Western,27.0,81.89,2.3629,5,0,1,0,2.1627
307,2025-01-03,03:00:00,Colombo,Western,24.88,80.67,2.1422,6,0,0,0,2.1639
308,2025-01-03,03:00:00,Galle,Southern,25.04,82.17,1.8525,4,0,0,1,1.7501
309,2025-01-03,03:00:00,Gampaha,Western,26.38,83.74,2.1119,5,0,1,0,1.9955
310,2025-01-03,03:00:00,Kandy,Central,25.01,82.07,1.7712,2,0,0,0,1.6397
311,2025-01-03,03:00:00,Kegalle,Sabaragamuwa,24.86,81.53,1.9966,7,0,0,0,1.9175
312,2025-01-03,03:00:00,Kurunegala,North Western,27.09,88.54,2.1627,6,0,1,0,2.2734
313,2025-01-03,04:00:00,Colombo,Western,26.71,88.92,2.1639,2,0,1,0,2.1571
314,2025-01-03,04:00:00,Galle,Southern,25.34,84.89,1.7501,6,0,0,0,2.067
315,2025-01-03,04:00:00,Gampaha,Western,25.21,85.31,1.9955,6,0,0,0,2.0297
316,2025-01-03,04:00:00,Kandy,Central,22.67,89.78,1.6397,4,0,0,0,1.5944
317,2025-01-03,04:00:00,Kegalle,Sabaragamuwa,25.27,89.42,1.9175,4,0,0,0,1.8479
318,2025-01-03,04:00:00,Kurunegala,North Western,24.53,88.47,2.2734,7,0,0,0,2.1466
319,2025-01-03,05:00:00,Colombo,Western,24.38,89.7,2.1571,5,0,0,0,2.1978
320,2025-01-03,05:00:00,Galle,Southern,23.82,87.12,2.067,6,0,0,0,1.8019
321,2025-01-03,05:00:00,Gampaha,Western,24.2,84.4,2.0297,4,0,0,1,1.9224
322,2025-01-03,05:00:00,Kandy,Central,22.13,87.36,1.5944,4,0,0,0,1.4497
323,2025-01-03,05:00:00,Kegalle,Sabaragamuwa,25.24,86.05,1.8479,3,0,0,0,1.8958
324,2025-01-03,05:00:00,Kurunegala,North Western,24.97,90.27,2.1466,2,0,0,0,1.8844
325,2025-01-03,06:00:00,Colombo,Western,25.92,88.3,2.1978,5,0,1,0,2.1671
326,2025-01-03,06:00:00,Galle,Southern,24.52,80.36,1.8019,5,0,0,1,1.9488
327,2025-01-03,06:00:00,Gampaha,Western,26.24,90.21,1.9224,7,0,1,0,2.3277
328,2025-01-03,06:00:00,Kandy,Central,23.28,88.22,1.4497,2,0,0,1,1.6634
329,2025-01-03,06:00:00,Kegalle,Sabaragamuwa,25.02,88.64,1.8958,3,0,0,0,1.8909
330,2025-01-03,06:00:00,Kurunegala,North Western,24.75,88.76,1.8844,4,0,0,0,1.8369
331,2025-01-03,07:00:00,Colombo,Western,24.16,88.19,2.1671,5,0,0,0,2.2165
332,2025-01-03,07:00:00,Galle,Southern,25.87,84.94,1.9488,3,0,1,0,1.901
333,2025-01-03,07:00:00,Gampaha,Western,25.53,87.88,2.3277,2,0,1,0,2.0511
334,2025-01-03,07:00:00,Kandy,Central,25.39,94.15,1.6634,7,0,0,0,2.1014
335,2025-01-03,07:00:00,Kegalle,Sabaragamuwa,24.15,88.11,1.8909,3,0,0,0,1.835
336,2025-01-03,07:00:00,Kurunegala,North Western,23.99,87.32,1.8369,4,0,0,0,1.8284
337,2025-01-03,08:00:00,Colombo,Western,26.21,86.05,2.2165,4,0,1,0,2.1637
338,2025-01-03,08:00:00,Galle,Southern,24.83,88.56,1.901,5,0,0,0,1.9161
339,2025-01-03,08:00:00,Gampaha,Western,24.92,92.61,2.0511,3,0,0,0,1.8681
340,2025-01-03,08:00:00,Kandy,Central,23.68,89.43,2.1014,2,0,0,0,1.7151
341,2025-01-03,08:00:00,Kegalle,Sabaragamuwa,25.16,83.92,1.835,7,0,0,0,1.9728
342,2025-01-03,08:00:00,Kurunegala,North Western,24.04,90.32,1.8284,4,0,0,0,1.7739
343,2025-01-03,09:00:00,Colombo,Western,25.53,87.87,2.1637,2,0,1,0,1.9283
344,2025-01-03,09:00:00,Galle,Southern,23.87,87.71,1.9161,4,0,0,0,1.6996
345,2025-01-03,09:00:00,Gampaha,Western,23.94,87.25,1.8681,6,0,0,0,1.7525
346,2025-01-03,09:00:00,Kandy,Central,23.08,86.48,1.7151,4,0,0,1,1.7697
347,2025-01-03,09:00:00,Kegalle,Sabaragamuwa,25.27,85.73,1.9728,2,0,0,0,1.6008
348,2025-01-03,09:00:00,Kurunegala,North Western,23.91,86.84,1.7739,4,0,0,0,1.6503
349,2025-01-03,10:00:00,Colombo,Western,26.46,88.49,1.9283,3,0,1,0,1.965
350,2025-01-03,10:00:00,Galle,Southern,25.73,84.17,1.6996,7,0,1,0,1.8718
351,2025-01-03,10:00:00,Gampaha,Western,25.16,83.15,1.7525,7,0,0,0,1.8349
352,2025-01-03,10:00:00,Kandy,Central,23.27,85.96,1.7697,2,0,0,1,1.714
353,2025-01-03,10:00:00,Kegalle,Sabaragamuwa,24.28,85.35,1.6008,7,0,0,0,1.7138
354,2025-01-03,10:00:00,Kurunegala,North Western,25.47,85.05,1.6503,6,0,0,0,1.7768
355,2025-01-03,11:00:00,Colombo,Western,26.36,85.58,1.965,3,0,1,0,1.8891
356,2025-01-03,11:00:00,Galle,Southern,24.26,86.71,1.8718,7,0,0,0,1.8626
357,2025-01-03,11:00:00,Gampaha,Western,24.48,81.94,1.8349,5,0,0,0,1.7006
358,2025-01-03,11:00:00,Kandy,Central,24.47,85.27,1.714,5,0,0,0,1.6621
359,2025-01-03,11:00:00,Kegalle,Sabaragamuwa,25.58,85.41,1.7138,7,0,1,1,1.9463
360,2025-01-03,11:00:00,Kurunegala,North Western,25.37,85.42,1.7768,7,0,0,1,2.0118
361,2025-01-03,12:00:00,Colombo,Western,25.84,83.12,1.8891,6,0,1,0,1.9843
362,2025-01-03,12:00:00,Galle,Southern,26.24,81.79,1.8626,2,0,1,0,1.6982
363,2025-01-03,12:00:00,Gampaha,Western,24.59,82.48,1.7006,3,0,0,0,1.615
364,2025-01-03,12:00:00,Kandy,Central,24.8,80.9,1.6621,4,0,0,0,1.4519
365,2025-01-03,12:00:00,Kegalle,Sabaragamuwa,24.42,81.82,1.9463,2,0,0,0,1.5662
366,2025-01-03,12:00:00,Kurunegala,North Western,23.55,83.5,2.0118,5,0,0,0,1.6707
367,2025-01-03,13:00:00,Colombo,Western,26.13,80.81,1.9843,6,0,0,0,2.0163
368,2025-01-03,13:00:00,Galle,Southern,25.77,76.63,1.6982,4,0,1,0,1.7072
369,2025-01-03,13:00:00,Gampaha,Western,25.15,82.6,1.615,5,0,0,0,1.7437
370,2025-01-03,13:00:00,Kandy,Central,24.93,79.95,1.4519,2,0,0,1,1.4567
371,2025-01-03,13:00:00,Kegalle,Sabaragamuwa,24.9,79.36,1.5662,7,0,0,0,1.6525
372,2025-01-03,13:00:00,Kurunegala,North Western,25.18,80.65,1.6707,6,0,0,1,1.7438
373,2025-01-03,14:00:00,Colombo,Western,25.38,77.91,2.0163,2,0,0,1,1.8337
374,2025-01-03,14:00:00,Galle,Southern,25.6,78.04,1.7072,6,0,1,0,1.824
375,2025-01-03,14:00:00,Gampaha,Western,27.07,81.07,1.7437,6,0,0,0,1.9363
376,2025-01-03,14:00:00,Kandy,Central,24.25,76.32,1.4567,4,0,0,0,1.5079
377,2025-01-03,14:00:00,Kegalle,Sabaragamuwa,26.92,76.14,1.6525,4,0,1,0,1.7331
378,2025-01-03,14:00:00,Kurunegala,North Western,26.42,77.23,1.7438,7,0,1,0,1.8405
379,2025-01-03,15:00:00,Colombo,Western,26.25,78.54,1.8337,5,0,1,0,1.8786
380,2025-01-03,15:00:00,Galle,Southern,26.08,81.59,1.824,6,0,1,0,1.936
381,2025-01-03,15:00:00,Gampaha,Western,25.42,80.57,1.9363,4,0,0,0,1.8815
382,2025-01-03,15:00:00,Kandy,Central,25.75,72.22,1.5079,4,0,1,0,1.6671
383,2025-01-03,15:00:00,Kegalle,Sabaragamuwa,26.3,77.63,1.7331,3,0,1,0,1.6001
384,2025-01-03,15:00:00,Kurunegala,North Western,26.1,79.45,1.8405,2,0,1,0,1.683
385,2025-01-03,16:00:00,Colombo,Western,26.9,80.72,1.8786,5,0,1,0,2.0876
386,2025-01-03,16:00:00,Galle,Southern,26.56,74.56,1.936,5,0,1,0,1.8624
387,2025-01-03,16:00:00,Gampaha,Western,28.39,74.29,1.8815,7,0,1,0,2.0578
388,2025-01-03,16:00:00,Kandy,Central,24.79,76.05,1.6671,2,0,0,0,1.3485
389,2025-01-03,16:00:00,Kegalle,Sabaragamuwa,25.95,74.87,1.6001,3,0,1,1,1.8767
390,2025-01-03,16:00:00,Kurunegala,North Western,26.08,77.93,1.683,4,0,1,0,1.7968
391,2025-01-03,17:00:00,Colombo,Western,29.53,72.78,2.0876,5,0,1,0,2.2593
392,2025-01-03,17:00:00,Galle,Southern,27.64,74.77,1.8624,3,0,1,0,1.9963
393,2025-01-03,17:00:00,Gampaha,Western,27.66,76.58,2.0578,2,0,1,1,2.0412
394,2025-01-03,17:00:00,Kandy,Central,26.28,75.17,1.3485,7,0,1,1,1.7321
395,2025-01-03,17:00:00,Kegalle,Sabaragamuwa,25.99,70.05,1.8767,3,0,1,1,1.715
396,2025-01-03,17:00:00,Kurunegala,North Western,26.84,72.33,1.7968,4,0,1,0,1.7899
397,2025-01-03,18:00:00,Colombo,Western,28.33,75.92,2.2593,4,1,0,0,2.3015
398,2025-01-03,18:00:00,Galle,Southern,27.36,73.07,1.9963,5,0,1,0,2.0548
399,2025-01-03,18:00:00,Gampaha,Western,27.04,71.6,2.0412,3,0,1,0,1.9703
400,2025-01-03,18:00:00,Kandy,Central,25.22,75.9,1.7321,2,0,0,0,1.7488
401,2025-01-03,18:00:00,Kegalle,Sabaragamuwa,27.69,75.44,1.715,7,0,0,0,2.1221
402,2025-01-03,18:00:00,Kurunegala,North Western,27.0,73.63,1.7899,4,0,1,1,2.0227
403,2025-01-03,19:00:00,Colombo,Western,27.95,70.48,2.3015,2,0,0,1,2.1787
404,2025-01-03,19:00:00,Galle,Southern,28.3,67.58,2.0548,4,1,0,0,2.2688
405,2025-01-03,19:00:00,Gampaha,Western,27.18,77.52,1.9703,6,0,1,0,2.1643
406,2025-01-03,19:00:00,Kandy,Central,27.53,73.14,1.7488,4,0,1,0,1.8262
407,2025-01-03,19:00:00,Kegalle,Sabaragamuwa,26.29,74.13,2.1221,2,0,1,0,1.9388
408,2025-01-03,19:00:00,Kurunegala,North Western,28.22,69.71,2.0227,4,1,0,0,2.0505
409,2025-01-03,20:00:00,Colombo,Western,27.78,69.93,2.1787,3,0,0,0,2.1014
410,2025-01-03,20:00:00,Galle,Southern,27.82,76.99,2.2688,7,0,1,0,2.2037
411,2025-01-03,20:00:00,Gampaha,Western,28.58,77.97,2.1643,7,1,0,0,2.511
412,2025-01-03,20:00:00,Kandy,Central,26.99,74.45,1.8262,2,0,1,0,1.891
413,2025-01-03,20:00:00,Kegalle,Sabaragamuwa,28.03,72.2,1.9388,7,0,1,1,2.3513
414,2025-01-03,20:00:00,Kurunegala,North Western,27.37,71.19,2.0505,6,0,1,0,2.1519
415,2025-01-03,21:00:00,Colombo,Western,29.33,74.75,2.1014,3,1,0,0,2.3512
416,2025-01-03,21:00:00,Galle,Southern,28.13,76.78,2.2037,7,0,1,0,2.1554
417,2025-01-03,21:00:00,Gampaha,Western,28.73,76.97,2.511,5,1,0,0,2.5167
418,2025-01-03,21:00:00,Kandy,Central,26.81,73.67,1.891,5,0,1,0,1.9389
419,2025-01-03,21:00:00,Kegalle,Sabaragamuwa,26.85,79.11,2.3513,7,0,0,1,2.2455
420,2025-01-03,21:00:00,Kurunegala,North Western,27.11,77.2,2.1519,7,0,1,1,2.3732
421,2025-01-03,22:00:00,Colombo,Western,27.58,76.39,2.3512,6,0,1,0,2.4614
422,2025-01-03,22:00:00,Galle,Southern,27.89,80.68,2.1554,2,0,1,0,2.2045
423,2025-01-03,22:00:00,Gampaha,Western,27.53,78.17,2.5167,3,0,1,1,2.3465
424,2025-01-03,22:00:00,Kandy,Central,26.7,75.23,1.9389,4,0,1,0,1.9923
425,2025-01-03,22:00:00,Kegalle,Sabaragamuwa,27.22,73.47,2.2455,2,0,0,0,2.0529
426,2025-01-03,22:00:00,Kurunegala,North Western,26.57,71.99,2.3732,5,0,1,0,2.1357
427,2025-01-03,23:00:00,Colombo,Western,28.17,70.55,2.4614,6,0,1,0,2.215
428,2025-01-03,23:00:00,Galle,Southern,26.7,76.62,2.2045,4,0,1,0,1.9409
429,2025-01-03,23:00:00,Gampaha,Western,27.66,74.27,2.3465,5,0,1,1,2.2982
430,2025-01-03,23:00:00,Kandy,Central,26.32,78.23,1.9923,2,0,1,0,1.8373
431,2025-01-03,23:00:00,Kegalle,Sabaragamuwa,26.04,76.7,2.0529,7,0,1,0,2.1961
432,2025-01-03,23:00:00,Kurunegala,North Western,28.19,77.08,2.1357,6,0,1,0,2.2424
433,2025-01-04,00:00:00,Colombo,Western,26.09,76.38,2.215,2,0,1,0,2.1157
434,2025-01-04,00:00:00,Galle,Southern,27.09,76.24,1.9409,6,0,1,0,2.0104
435,2025-01-04,00:00:00,Gampaha,Western,25.1,80.71,2.2982,6,0,0,0,2.243
436,2025-01-04,00:00:00,Kandy,Central,25.45,75.06,1.8373,4,0,0,0,1.6457
437,2025-01-04,00:00:00,Kegalle,Sabaragamuwa,26.99,77.36,2.1961,4,0,1,0,2.0152
438,2025-01-04,00:00:00,Kurunegala,North Western,27.03,73.99,2.2424,7,0,1,0,2.2055
439,2025-01-04,01:00:00,Colombo,Western,25.64,77.06,2.1157,5,0,1,0,2.0126
440,2025-01-04,01:00:00,Galle,Southern,27.99,76.75,2.0104,6,0,1,0,2.1087
441,2025-01-04,01:00:00,Gampaha,Western,26.57,77.96,2.243,4,0,1,0,2.0537
442,2025-01-04,01:00:00,Kandy,Central,23.86,80.57,1.6457,4,0,0,0,1.6879
443,2025-01-04,01:00:00,Kegalle,Sabaragamuwa,26.42,81.05,2.0152,3,0,1,0,1.9755
444,2025-01-04,01:00:00,Kurunegala,North Western,27.67,76.76,2.2055,2,0,1,0,2.0512
445,2025-01-04,02:00:00,Colombo,Western,26.71,80.7,2.0126,5,0,1,0,2.2057
446,2025-01-04,02:00:00,Galle,Southern,26.74,83.31,2.1087,5,0,1,0,2.2264
447,2025-01-04,02:00:00,Gampaha,Western,26.6,82.16,2.0537,7,0,1,0,2.3298
448,2025-01-04,02:00:00,Kandy,Central,24.66,82.94,1.6879,2,0,0,0,1.7723
449,2025-01-04,02:00:00,Kegalle,Sabaragamuwa,26.05,84.45,1.9755,3,0,1,0,2.0983
450,2025-01-04,02:00:00,Kurunegala,North Western,26.34,81.91,2.0512,4,0,1,0,2.1214
451,2025-01-04,03:00:00,Colombo,Western,25.81,87.05,2.2057,5,0,1,0,2.3155
452,2025-01-04,03:00:00,Galle,Southern,26.18,80.5,2.2264,3,0,1,0,2.0201
453,2025-01-04,03:00:00,Gampaha,Western,25.73,82.55,2.3298,2,0,1,0,1.9781
454,2025-01-04,03:00:00,Kandy,Central,24.79,84.84,1.7723,7,0,0,0,1.9397
455,2025-01-04,03:00:00,Kegalle,Sabaragamuwa,25.27,82.45,2.0983,3,0,0,0,1.8582
456,2025-01-04,03:00:00,Kurunegala,North Western,25.31,83.68,2.1214,4,0,0,0,1.8382
457,2025-01-04,04:00:00,Colombo,Western,24.72,87.2,2.3155,4,0,0,0,2.2141
458,2025-01-04,04:00:00,Galle,Southern,25.05,86.54,2.0201,5,0,0,0,1.9853
459,2025-01-04,04:00:00,Gampaha,Western,25.25,83.58,1.9781,3,0,0,0,2.0256
460,2025-01-04,04:00:00,Kandy,Central,24.42,89.63,1.9397,2,0,0,0,1.6959
461,2025-01-04,04:00:00,Kegalle,Sabaragamuwa,25.84,85.13,1.8582,7,0,0,0,2.2278
462,2025-01-04,04:00:00,Kurunegala,North Western,24.99,85.05,1.8382,4,0,0,0,1.8415
463,2025-01-04,05:00:00,Colombo,Western,26.04,83.95,2.2141,2,0,1,0,2.0738
464,2025-01-04,05:00:00,Galle,Southern,24.67,85.23,1.9853,4,0,0,0,1.9052
465,2025-01-04,05:00:00,Gampaha,Western,24.65,84.42,2.0256,6,0,0,0,2.0945
466,2025-01-04,05:00:00,Kandy,Central,23.75,86.73,1.6959,4,0,0,0,1.7679
467,2025-01-04,05:00:00,Kegalle,Sabaragamuwa,25.86,89.39,2.2278,2,0,1,0,2.2047
468,2025-01-04,05:00:00,Kurunegala,North Western,25.96,84.37,1.8415,4,0,0,0,2.0197
469,2025-01-04,06:00:00,Colombo,Western,25.31,91.08,2.0738,3,0,0,0,2.1937
470,2025-01-04,06:00:00,Galle,Southern,24.94,89.07,1.9052,7,0,0,0,2.0708
471,2025-01-04,06:00:00,Gampaha,Western,25.02,87.77,2.0945,7,0,0,0,2.0366
472,2025-01-04,06:00:00,Kandy,Central,24.66,90.47,1.7679,2,0,0,0,1.7437
473,2025-01-04,06:00:00,Kegalle,Sabaragamuwa,24.94,88.99,2.2047,7,0,0,0,2.0825
474,2025-01-04,06:00:00,Kurunegala,North Western,23.66,85.82,2.0197,6,0,0,0,2.0367
475,2025-01-04,07:00:00,Colombo,Western,24.72,90.91,2.1937,3,0,0,0,2.0094
476,2025-01-04,07:00:00,Galle,Southern,23.86,87.06,2.0708,7,0,0,0,1.7786
477,2025-01-04,07:00:00,Gampaha,Western,25.14,83.21,2.0366,5,0,0,0,2.0988
478,2025-01-04,07:00:00,Kandy,Central,24.07,82.69,1.7437,5,0,0,0,1.6464
479,2025-01-04,07:00:00,Kegalle,Sabaragamuwa,23.59,85.2,2.0825,7,0,0,0,1.8737
480,2025-01-04,07:00:00,Kurunegala,North Western,25.16,90.77,2.0367,7,0,0,0,2.0126
481,2025-01-04,08:00:00,Colombo,Western,24.92,83.26,2.0094,6,0,0,0,1.9373
482,2025-01-04,08:00:00,Galle,Southern,24.15,87.64,1.7786,2,0,0,0,1.5805
483,2025-01-04,08:00:00,Gampaha,Western,23.18,85.68,2.0988,3,0,0,0,1.8884
484,2025-01-04,08:00:00,Kandy,Central,23.65,91.63,1.6464,4,0,0,0,1.7368
485,2025-01-04,08:00:00,Kegalle,Sabaragamuwa,23.44,89.47,1.8737,2,0,0,0,1.7387
486,2025-01-04,08:00:00,Kurunegala,North Western,24.95,85.75,2.0126,5,0,0,0,1.9825
487,2025-01-04,09:00:00,Colombo,Western,24.47,81.47,1.9373,6,0,0,0,1.9594
488,2025-01-04,09:00:00,Galle,Southern,24.87,86.96,1.5805,4,0,0,0,1.9054
489,2025-01-04,09:00:00,Gampaha,Western,24.86,83.89,1.8884,5,0,0,0,1.961
490,2025-01-04,09:00:00,Kandy,Central,23.07,88.39,1.7368,2,0,0,0,1.639
491,2025-01-04,09:00:00,Kegalle,Sabaragamuwa,25.29,92.31,1.7387,7,0,0,0,1.9764
492,2025-01-04,09:00:00,Kurunegala,North Western,25.72,85.47,1.9825,6,0,1,0,1.9026
493,2025-01-04,10:00:00,Colombo,Western,25.37,84.42,1.9594,2,0,0,0,1.9994
494,2025-01-04,10:00:00,Galle,Southern,24.45,81.28,1.9054,6,0,0,0,1.8389
495,2025-01-04,10:00:00,Gampaha,Western,24.15,85.35,1.961,6,0,0,0,1.9261
496,2025-01-04,10:00:00,Kandy,Central,23.78,84.88,1.639,4,0,0,0,1.6149
497,2025-01-04,10:00:00,Kegalle,Sabaragamuwa,23.28,84.54,1.9764,4,0,0,0,1.6887
498,2025-01-04,10:00:00,Kurunegala,North Western,24.69,85.64,1.9026,7,0,0,0,1.9093
499,2025-01-04,11:00:00,Colombo,Western,26.36,82.86,1.9994,5,0,1,0,2.1326
500,2025-01-04,11:00:00,Galle,Southern,25.69,81.76,1.8389,6,0,1,0,1.6681
501,2025-01-04,11:00:00,Gampaha,Western,24.65,84.64,1.9261,4,0,0,0,1.8519
502,2025-01-04,11:00:00,Kandy,Central,23.83,79.37,1.6149,4,0,0,0,1.5495
503,2025-01-04,11:00:00,Kegalle,Sabaragamuwa,23.59,83.42,1.6887,3,0,0,0,1.6284
504,2025-01-04,11:00:00,Kurunegala,North Western,24.01,82.74,1.9093,2,0,0,0,1.8032
505,2025-01-04,12:00:00,Colombo,Western,26.06,77.6,2.1326,5,0,1,0,1.9324
506,2025-01-04,12:00:00,Galle,Southern,26.72,80.84,1.6681,5,0,1,0,1.7129
507,2025-01-04,12:00:00,Gampaha,Western,26.29,85.27,1.8519,7,0,1,0,2.0813
508,2025-01-04,12:00:00,Kandy,Central,24.06,77.84,1.5495,2,0,0,0,1.4096
509,2025-01-04,12:00:00,Kegalle,Sabaragamuwa,24.66,80.44,1.6284,3,0,0,0,1.5494
510,2025-01-04,12:00:00,Kurunegala,North Western,26.14,83.77,1.8032,4,0,1,0,1.7558
511,2025-01-04,13:00:00,Colombo,Western,25.15,83.32,1.9324,5,0,0,0,1.8516
512,2025-01-04,13:00:00,Galle,Southern,26.09,82.74,1.7129,3,0,1,0,1.7106
513,2025-01-04,13:00:00,Gampaha,Western,24.3,78.4,2.0813,2,0,0,0,1.7647
514,2025-01-04,13:00:00,Kandy,Central,24.02,82.4,1.4096,7,0,0,0,1.6102
515,2025-01-04,13:00:00,Kegalle,Sabaragamuwa,26.64,80.15,1.5494,3,0,1,0,1.6887
516,2025-01-04,13:00:00,Kurunegala,North Western,26.54,77.82,1.7558,4,0,1,0,1.8316
517,2025-01-04,14:00:00,Colombo,Western,26.92,77.79,1.8516,4,0,1,0,1.8578
518,2025-01-04,14:00:00,Galle,Southern,24.37,76.88,1.7106,5,0,0,0,1.7278
519,2025-01-04,14:00:00,Gampaha,Western,27.16,76.66,1.7647,3,0,1,0,1.9004
520,2025-01-04,14:00:00,Kandy,Central,25.1,78.06,1.6102,2,0,0,0,1.453
521,2025-01-04,14:00:00,Kegalle,Sabaragamuwa,25.24,80.12,1.6887,7,0,0,0,1.7905
522,2025-01-04,14:00:00,Kurunegala,North Western,25.27,79.18,1.8316,4,0,0,0,1.6492
523,2025-01-04,15:00:00,Colombo,Western,25.76,78.97,1.8578,2,0,1,0,1.7948
524,2025-01-04,15:00:00,Galle,Southern,26.86,77.78,1.7278,4,0,1,0,1.739
525,2025-01-04,15:00:00,Gampaha,Western,27.14,76.38,1.9004,6,0,1,0,1.971
526,2025-01-04,15:00:00,Kandy,Central,26.7,77.32,1.453,4,0,1,0,1.6378
527,2025-01-04,15:00:00,Kegalle,Sabaragamuwa,26.62,71.84,1.7905,2,0,1,0,1.7695
528,2025-01-04,15:00:00,Kurunegala,North Western,25.82,79.66,1.6492,4,0,1,0,1.6587
529,2025-01-04,16:00:00,Colombo,Western,28.43,78.23,1.7948,3,0,1,0,1.9963
530,2025-01-04,16:00:00,Galle,Southern,27.1,75.07,1.739,7,0,1,0,1.9521
531,2025-01-04,16:00:00,Gampaha,Western,28.75,75.69,1.971,7,0,1,0,2.0532
532,2025-01-04,16:00:00,Kandy,Central,25.54,73.89,1.6378,2,0,1,0,1.7331
533,2025-01-04,16:00:00,Kegalle,Sabaragamuwa,27.47,73.61,1.7695,7,0,1,0,1.9385
534,2025-01-04,16:00:00,Kurunegala,North Western,27.88,74.48,1.6587,6,0,1,0,1.9694
535,2025-01-04,17:00:00,Colombo,Western,27.51,74.66,1.9963,3,0,0,0,2.0996
536,2025-01-04,17:00:00,Galle,Southern,25.04,74.17,1.9521,7,0,0,0,1.8807
537,2025-01-04,17:00:00,Gampaha,Western,28.32,69.86,2.0532,5,0,0,0,1.9135
538,2025-01-04,17:00:00,Kandy,Central,26.73,71.9,1.7331,5,0,1,0,1.8807
539,2025-01-04,17:00:00,Kegalle,Sabaragamuwa,27.03,73.88,1.9385,7,0,1,0,2.0539
540,2025-01-04,17:00:00,Kurunegala,North Western,26.91,73.91,1.9694,7,0,0,0,2.0105
541,2025-01-04,18:00:00,Colombo,Western,28.17,73.8,2.0996,6,0,1,0,2.2069
542,2025-01-04,18:00:00,Galle,Southern,27.64,73.7,1.8807,2,0,1,0,1.9798
543,2025-01-04,18:00:00,Gampaha,Western,29.11,74.6,1.9135,3,1,0,0,2.1894
544,2025-01-04,18:00:00,Kandy,Central,27.0,76.6,1.8807,4,0,1,0,1.856
545,2025-01-04,18:00:00,Kegalle,Sabaragamuwa,26.86,71.48,2.0539,2,0,1,0,1.9062
