record_id,date,time,district,province,country,temperature_c,humidity_pct,previous_consumption_kwh,household_size,ac_usage,fan_usage,hour,day,month,day_of_week,is_weekend,electricity_consumption_kwh
176,2025-01-08,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.413377007890634,66.58237719093319,1.932,3,0,0,7,8,1,2,0,1.432
177,2025-01-08,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.263273005128347,72.36540604824442,1.432,4,0,1,8,8,1,2,0,1.967
178,2025-01-08,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.85268661714581,69.62440211246314,1.967,2,0,1,9,8,1,2,0,1.628
179,2025-01-08,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.305089339112094,71.72541847860012,1.628,5,0,1,10,8,1,2,0,1.817
180,2025-01-08,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.208559899004367,63.120650987432896,1.817,4,0,1,11,8,1,2,0,1.212
181,2025-01-08,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.46967252396189,66.2393778510021,1.212,2,0,1,12,8,1,2,0,1.303
182,2025-01-08,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.88009831470048,67.59056106404098,1.303,2,0,1,13,8,1,2,0,1.152
183,2025-01-08,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.471258215333012,72.51881365745837,1.152,5,0,1,14,8,1,2,0,1.075
184,2025-01-08,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.589623281657303,70.26656204069063,1.075,2,0,1,15,8,1,2,0,1.122
185,2025-01-08,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.76787628136572,65.31629968821872,1.122,4,0,1,16,8,1,2,0,1.354
186,2025-01-08,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.208503780919127,69.55009312511736,1.354,5,0,1,17,8,1,2,0,1.928
187,2025-01-08,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.546587549777524,76.73247209492511,1.928,6,0,1,18,8,1,2,0,1.931
188,2025-01-08,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.74511810091066,70.19690053630774,1.931,2,0,0,19,8,1,2,0,1.69
189,2025-01-08,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.905472640603467,76.49715624222816,1.69,3,0,0,20,8,1,2,0,1.83
190,2025-01-08,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.596049019497944,78.4635181898949,1.83,2,0,1,21,8,1,2,0,1.654
191,2025-01-08,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.97893257662664,78.40661522862277,1.654,6,0,0,22,8,1,2,0,1.752
192,2025-01-08,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.876485642051588,91.84518495768673,1.752,4,0,1,23,8,1,2,0,1.879
193,2025-01-09,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.26857901249478,80.11055494623328,1.879,6,0,1,0,9,1,3,0,1.505
194,2025-01-09,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.46456312018437,83.79906063747119,1.505,2,0,1,1,9,1,3,0,1.27
195,2025-01-09,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.31436345436521,78.69627630314633,1.27,5,0,0,2,9,1,3,0,1.378
196,2025-01-09,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.579626071225945,83.17316979448869,1.378,2,0,1,3,9,1,3,0,1.112
197,2025-01-09,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.089790305154807,83.43289785571358,1.112,2,0,1,4,9,1,3,0,1.072
198,2025-01-09,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.704416914389995,76.14814385301561,1.072,4,0,0,5,9,1,3,0,1.264
199,2025-01-09,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.595902506623943,76.59292605484352,1.264,3,0,0,6,9,1,3,0,1.815
200,2025-01-09,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.14455235489333,71.41888092043651,1.815,3,0,0,7,9,1,3,0,1.706
201,2025-01-09,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.270059639039147,68.61065143608279,1.706,2,0,1,8,9,1,3,0,1.39
202,2025-01-09,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.850678815338032,75.64718173000082,1.39,4,0,1,9,9,1,3,0,1.845
203,2025-01-09,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.472467925521396,67.83424874815958,1.845,3,0,1,10,9,1,3,0,1.078
204,2025-01-09,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.49505002194382,59.28337285947666,1.078,6,0,1,11,9,1,3,0,1.472
205,2025-01-09,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.78473344977161,75.29994384195102,1.472,5,0,1,12,9,1,3,0,1.454
206,2025-01-09,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.6656175920653,64.79161870774958,1.454,4,0,1,13,9,1,3,0,1.746
207,2025-01-09,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.125415783765703,67.2530270409844,1.746,5,0,1,14,9,1,3,0,1.561
208,2025-01-09,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.72954186527049,75.50144819548619,1.561,4,0,1,15,9,1,3,0,1.269
209,2025-01-09,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.72234923705343,69.4832841549436,1.269,4,0,1,16,9,1,3,0,1.406
210,2025-01-09,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.712600234761684,70.84665359119255,1.406,6,0,1,17,9,1,3,0,1.943
211,2025-01-09,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.13272203388481,68.27557450608022,1.943,4,0,1,18,9,1,3,0,2.073
212,2025-01-09,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.66357915209541,68.46066520148973,2.073,4,0,0,19,9,1,3,0,1.775
213,2025-01-09,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.024505194075534,76.14618825733314,1.775,4,0,1,20,9,1,3,0,2.142
214,2025-01-09,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.887971127046082,79.95123909629957,2.142,5,0,0,21,9,1,3,0,1.846
215,2025-01-09,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.337861524510433,81.17184910114892,1.846,5,0,1,22,9,1,3,0,2.065
216,2025-01-09,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.82230727292135,79.1371335046142,2.065,4,0,0,23,9,1,3,0,1.54
217,2025-01-10,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.005621219006713,81.84251198141125,1.54,2,0,1,0,10,1,4,0,0.788
218,2025-01-10,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.3653261723448,74.65116001868813,0.788,5,0,0,1,10,1,4,0,1.144
219,2025-01-10,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.07639545660008,83.6021488668054,1.144,4,0,1,2,10,1,4,0,1.173
220,2025-01-10,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.738653597054046,81.70780120557124,1.173,6,0,1,3,10,1,4,0,1.643
221,2025-01-10,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.39604181589917,87.84439104503726,1.643,6,0,1,4,10,1,4,0,1.533
222,2025-01-10,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.214098445694646,78.52991858571619,1.533,2,0,0,5,10,1,4,0,1.024
223,2025-01-10,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.74125868676297,73.04105590713333,1.024,6,0,0,6,10,1,4,0,2.082
224,2025-01-10,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.407796215926247,74.79710746364472,2.082,6,0,0,7,10,1,4,0,1.996
225,2025-01-10,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.0723918253023,71.87706748421901,1.996,6,0,1,8,10,1,4,0,2.101
226,2025-01-10,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.907275990398183,73.2388314750816,2.101,4,0,1,9,10,1,4,0,1.74
227,2025-01-10,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.413979230027135,70.15782077859491,1.74,3,0,1,10,10,1,4,0,1.594
228,2025-01-10,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.48137467634767,63.898035369298356,1.594,5,0,1,11,10,1,4,0,1.476
229,2025-01-10,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.742276450149372,61.695546063200446,1.476,6,0,1,12,10,1,4,0,1.48
230,2025-01-10,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.474685624370053,69.05163281053207,1.48,4,0,1,13,10,1,4,0,1.286
231,2025-01-10,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.629246398530398,73.77097738025348,1.286,6,0,1,14,10,1,4,0,1.715
232,2025-01-10,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.232026702438603,69.25521370971582,1.715,3,0,1,15,10,1,4,0,1.224
233,2025-01-10,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.6773551334687,73.30344194737499,1.224,6,0,1,16,10,1,4,0,1.62
234,2025-01-10,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.94458188403292,75.5512366168144,1.62,2,0,1,17,10,1,4,0,1.475
235,2025-01-10,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.816732929805113,74.25543406746102,1.475,6,0,1,18,10,1,4,0,2.331
236,2025-01-10,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.201376174232824,71.74203404855437,2.331,6,0,1,19,10,1,4,0,2.283
237,2025-01-10,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.282168776209076,77.5929656558999,2.283,5,0,0,20,10,1,4,0,2.027
238,2025-01-10,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.14517393727702,83.32829155040193,2.027,5,0,1,21,10,1,4,0,2.52
239,2025-01-10,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.75006847051235,82.0693096667055,2.52,4,0,1,22,10,1,4,0,2.064
240,2025-01-10,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.596549470784808,84.0551591978057,2.064,6,0,1,23,10,1,4,0,2.02
241,2025-01-11,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.8736402468695,79.91129581725617,2.02,2,0,0,0,11,1,5,1,0.972
242,2025-01-11,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.219997642988563,81.19058496101808,0.972,3,0,1,1,11,1,5,1,1.311
243,2025-01-11,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,20.793817286914695,81.286571540422,1.311,2,0,1,2,11,1,5,1,1.026
244,2025-01-11,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.121771490077816,80.85682581634389,1.026,3,0,1,3,11,1,5,1,1.621
245,2025-01-11,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.278526559026208,84.62158073235527,1.621,4,0,1,4,11,1,5,1,1.694
246,2025-01-11,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.990162947658444,69.11130508664733,1.694,3,0,0,5,11,1,5,1,1.209
247,2025-01-11,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.72257153723629,76.933886534045,1.209,4,0,0,6,11,1,5,1,2.066
248,2025-01-11,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.744837496369993,74.68201449722058,2.066,3,0,1,7,11,1,5,1,2.064
249,2025-01-11,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.324053735392326,67.70226211850576,2.064,3,0,1,8,11,1,5,1,1.992
250,2025-01-11,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.787440023226786,74.18706886634986,1.992,4,0,0,9,11,1,5,1,1.36
251,2025-01-11,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.105400834569576,67.15225176391448,1.36,3,0,1,10,11,1,5,1,1.608
252,2025-01-11,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.25314342807474,67.5096915760963,1.608,6,0,1,11,11,1,5,1,1.881
253,2025-01-11,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.807829246120903,75.63364684699269,1.881,6,0,1,12,11,1,5,1,1.83
254,2025-01-11,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.915106650866804,72.03989459815622,1.83,6,0,1,13,11,1,5,1,1.671
255,2025-01-11,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.603777723246314,70.536466972557,1.671,2,0,1,14,11,1,5,1,1.727
256,2025-01-11,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.32646237445879,70.46092991208656,1.727,4,0,1,15,11,1,5,1,1.374
257,2025-01-11,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.772683990169725,69.3915324419128,1.374,5,0,1,16,11,1,5,1,1.612
258,2025-01-11,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.678974130338254,79.4975090614804,1.612,3,0,1,17,11,1,5,1,1.784
259,2025-01-11,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.292941628387165,76.3969372100433,1.784,3,0,1,18,11,1,5,1,1.748
260,2025-01-11,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.624776679591076,72.00180034413899,1.748,5,0,0,19,11,1,5,1,1.941
261,2025-01-11,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.809461004820268,71.21132420284702,1.941,2,0,0,20,11,1,5,1,2.082
262,2025-01-11,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.062196681705778,80.76735200795707,2.082,5,0,1,21,11,1,5,1,2.478
263,2025-01-11,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.785735911701007,79.72627094879205,2.478,4,0,0,22,11,1,5,1,1.882
264,2025-01-11,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.575839237622453,75.3464251587064,1.882,5,0,0,23,11,1,5,1,1.683
265,2025-01-12,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.95235968743968,83.4758254468698,1.683,5,0,1,0,12,1,6,1,1.502
266,2025-01-12,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.10558034064647,80.92389135875392,1.502,4,0,1,1,12,1,6,1,1.476
267,2025-01-12,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.324343462134774,83.88414048613336,1.476,4,0,1,2,12,1,6,1,1.535
268,2025-01-12,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.57681281310997,82.8291386848147,1.535,2,0,1,3,12,1,6,1,1.498
269,2025-01-12,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.617653147465866,77.51669138213047,1.498,6,0,0,4,12,1,6,1,1.728
270,2025-01-12,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.020168527150798,81.03137905769682,1.728,2,0,1,5,12,1,6,1,1.495
271,2025-01-12,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.022753573165723,74.82011298517804,1.495,6,0,0,6,12,1,6,1,2.213
272,2025-01-12,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.52850208305159,73.26847250727612,2.213,6,0,0,7,12,1,6,1,1.929
273,2025-01-12,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.922170721269207,71.05918105779685,1.929,5,0,0,8,12,1,6,1,1.904
274,2025-01-12,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.399227973431536,76.02389771122509,1.904,5,0,1,9,12,1,6,1,1.839
275,2025-01-12,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.65868392198019,68.92796297947673,1.839,2,0,1,10,12,1,6,1,1.342
276,2025-01-12,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.288576229367532,74.42759489576594,1.342,6,0,1,11,12,1,6,1,2.131
277,2025-01-12,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.814425362840616,75.37245869672397,2.131,4,0,1,12,12,1,6,1,1.312
278,2025-01-12,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.81466313602266,65.0451234525822,1.312,3,0,1,13,12,1,6,1,1.252
279,2025-01-12,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.752914362471092,56.55453795718879,1.252,5,0,1,14,12,1,6,1,1.717
280,2025-01-12,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.914791693727103,73.11586034659402,1.717,4,0,1,15,12,1,6,1,1.485
281,2025-01-12,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.808985853309718,68.6823649422536,1.485,3,0,1,16,12,1,6,1,1.532
282,2025-01-12,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.58423019774298,68.03525434747203,1.532,3,0,1,17,12,1,6,1,1.826
283,2025-01-12,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.141950785246543,70.83339425967048,1.826,2,0,1,18,12,1,6,1,1.918
284,2025-01-12,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.08822959685855,73.34074471453589,1.918,6,0,1,19,12,1,6,1,2.412
285,2025-01-12,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.11165545246842,82.0005056784926,2.412,5,0,1,20,12,1,6,1,2.462
286,2025-01-12,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.898086827752984,79.13964495727006,2.462,3,0,0,21,12,1,6,1,2.021
287,2025-01-12,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.81097376348522,85.08414198873837,2.021,5,0,1,22,12,1,6,1,2.252
288,2025-01-12,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.062074451362662,83.03905830360505,2.252,5,0,1,23,12,1,6,1,1.901
289,2025-01-13,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.341391920760728,80.52455788822154,1.901,2,0,1,0,13,1,0,0,1.152
290,2025-01-13,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.21261707193784,80.43857118716298,1.152,2,0,1,1,13,1,0,0,1.172
291,2025-01-13,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,21.99841809743449,84.00791578702189,1.172,3,0,1,2,13,1,0,0,1.243
292,2025-01-13,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.41745769607258,84.3438803438219,1.243,2,0,1,3,13,1,0,0,1.09
293,2025-01-13,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.752322447798097,83.9369182111093,1.09,6,0,1,4,13,1,0,0,1.838
294,2025-01-13,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,20.966774259932627,77.45384595449703,1.838,2,0,0,5,13,1,0,0,1.279
295,2025-01-13,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.410519788392254,77.51255674133553,1.279,6,0,0,6,13,1,0,0,1.582
296,2025-01-13,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.4165166108109,77.3361616370213,1.582,4,0,0,7,13,1,0,0,1.678
297,2025-01-13,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.23679519174968,71.6524065805349,1.678,2,0,1,8,13,1,0,0,1.599
298,2025-01-13,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.427161661230027,66.96023986478893,1.599,6,0,1,9,13,1,0,0,1.823
299,2025-01-13,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.994622574017132,66.82516826488568,1.823,2,0,0,10,13,1,0,0,1.172
300,2025-01-13,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.24229537429362,67.97368040331699,1.172,6,0,1,11,13,1,0,0,2.134
301,2025-01-13,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.806751301927775,70.88734777285772,2.134,2,0,1,12,13,1,0,0,0.81
302,2025-01-13,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.477503189676483,73.0359099822884,0.81,5,0,1,13,13,1,0,0,1.484
303,2025-01-13,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.491062410958552,62.81433038103804,1.484,3,0,1,14,13,1,0,0,1.256
304,2025-01-13,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.441772135111076,66.54844211778901,1.256,4,0,1,15,13,1,0,0,1.315
305,2025-01-13,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.37581165393335,68.61880254344116,1.315,6,0,1,16,13,1,0,0,1.728
306,2025-01-13,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.137580178759173,74.67886812922657,1.728,5,0,1,17,13,1,0,0,1.701
307,2025-01-13,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.1324350621153,71.07582454272836,1.701,3,0,1,18,13,1,0,0,1.651
308,2025-01-13,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.764729002046227,73.28107066021012,1.651,2,0,1,19,13,1,0,0,1.895
309,2025-01-13,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.466124193590165,71.16376300711676,1.895,3,0,1,20,13,1,0,0,2.156
310,2025-01-13,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.6611559580409,80.43362926389304,2.156,6,0,1,21,13,1,0,0,2.407
311,2025-01-13,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.541929511182158,79.3041511699196,2.407,4,0,0,22,13,1,0,0,1.653
312,2025-01-13,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.371370355821327,78.44599768657268,1.653,5,0,0,23,13,1,0,0,1.39
313,2025-01-14,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.970276490337806,80.7234278860951,1.39,4,0,1,0,14,1,1,0,1.766
314,2025-01-14,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.646602213381247,86.50798200772505,1.766,4,0,1,1,14,1,1,0,1.41
315,2025-01-14,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.862390541437648,77.7419331507441,1.41,2,0,0,2,14,1,1,0,1.031
316,2025-01-14,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.05815092356284,77.69553930207668,1.031,2,0,0,3,14,1,1,0,0.866
317,2025-01-14,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.628365522090935,84.95875725816832,0.866,5,0,1,4,14,1,1,0,1.643
318,2025-01-14,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.462161954037445,78.80309931207543,1.643,3,0,0,5,14,1,1,0,1.375
319,2025-01-14,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.391667147675882,79.49074970256531,1.375,3,0,0,6,14,1,1,0,1.285
320,2025-01-14,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.332663775221047,76.60700764002274,1.285,3,0,0,7,14,1,1,0,1.583
321,2025-01-14,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.62588027393413,73.04692847510655,1.583,5,0,1,8,14,1,1,0,1.906
322,2025-01-14,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.572172480282934,70.10680352340577,1.906,6,0,1,9,14,1,1,0,1.774
323,2025-01-14,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.336997674773855,73.37648462162944,1.774,5,0,1,10,14,1,1,0,1.46
324,2025-01-14,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.58059417830734,73.58716844475356,1.46,5,0,1,11,14,1,1,0,1.547
325,2025-01-14,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.88138805671387,72.5752726040409,1.547,6,0,1,12,14,1,1,0,1.874
326,2025-01-14,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.289212066520307,63.25811346540927,1.874,4,0,1,13,14,1,1,0,1.381
327,2025-01-14,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.542367795477407,73.45816328735384,1.381,2,0,1,14,14,1,1,0,0.909
328,2025-01-14,15:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.651029775290834,67.50608115671835,0.909,4,0,1,15,14,1,1,0,1.189
329,2025-01-14,16:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.487265376520575,67.03013438151483,1.189,6,0,1,16,14,1,1,0,1.545
330,2025-01-14,17:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.565275113429312,70.82268921292611,1.545,5,0,1,17,14,1,1,0,1.454
331,2025-01-14,18:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.608982746621376,76.51278042527728,1.454,3,0,1,18,14,1,1,0,1.826
332,2025-01-14,19:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.234720375005217,77.16185673611226,1.826,3,0,1,19,14,1,1,0,2.21
333,2025-01-14,20:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.440855657137003,75.79018766830058,2.21,6,0,0,20,14,1,1,0,2.083
334,2025-01-14,21:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.464332780560625,81.8506634675119,2.083,2,0,1,21,14,1,1,0,1.887
335,2025-01-14,22:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.62622567430101,80.50918979134357,1.887,6,0,1,22,14,1,1,0,1.998
336,2025-01-14,23:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.046852893172765,78.77029196433357,1.998,5,0,0,23,14,1,1,0,1.384
337,2025-01-15,00:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.038216647486305,78.9293396521895,1.384,6,0,0,0,15,1,2,0,1.34
338,2025-01-15,01:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.5450152636316,83.64093937768648,1.34,3,0,1,1,15,1,2,0,1.128
339,2025-01-15,02:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.124249628885355,81.43140984076106,1.128,5,0,1,2,15,1,2,0,1.341
340,2025-01-15,03:00:00,Kegalle,Sabaragamuwa,Sri Lanka,22.78241686417016,75.56015721283651,1.341,3,0,0,3,15,1,2,0,0.792
341,2025-01-15,04:00:00,Kegalle,Sabaragamuwa,Sri Lanka,20.742097262525093,83.33839344058384,0.792,2,0,1,4,15,1,2,0,1.288
342,2025-01-15,05:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.263594395901876,76.57889988550232,1.288,4,0,0,5,15,1,2,0,1.62
343,2025-01-15,06:00:00,Kegalle,Sabaragamuwa,Sri Lanka,23.657626858586063,83.18021190767283,1.62,6,0,1,6,15,1,2,0,2.265
344,2025-01-15,07:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.606418902011093,69.38804005938115,2.265,3,0,0,7,15,1,2,0,1.915
345,2025-01-15,08:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.292967745320965,72.4654322987223,1.915,2,0,1,8,15,1,2,0,1.607
346,2025-01-15,09:00:00,Kegalle,Sabaragamuwa,Sri Lanka,24.074102704843266,68.7000892622431,1.607,6,0,0,9,15,1,2,0,1.762
347,2025-01-15,10:00:00,Kegalle,Sabaragamuwa,Sri Lanka,25.927117259847115,66.14856245018481,1.762,6,0,1,10,15,1,2,0,1.493
348,2025-01-15,11:00:00,Kegalle,Sabaragamuwa,Sri Lanka,27.452624045557016,66.99065930647542,1.493,6,0,1,11,15,1,2,0,1.74
349,2025-01-15,12:00:00,Kegalle,Sabaragamuwa,Sri Lanka,26.159595611033275,75.32078965212445,1.74,6,0,1,12,15,1,2,0,1.827
350,2025-01-15,13:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.8853515520522,68.57348068031801,1.827,6,0,1,13,15,1,2,0,1.696
351,2025-01-15,14:00:00,Kegalle,Sabaragamuwa,Sri Lanka,28.094685290160527,65.07168706078681,1.696,6,0,1,14,15,1,2,0,1.833
